"MESA MINERALS LIMITED","MAS","Materials"
"MESBON CHINA NYLON LIMITED","MES","Consumer Durables & Apparel"
"MESOBLAST LIMITED","MSB","Pharmaceuticals, Biotechnology & Life Sciences"
"METAL BANK LIMITED","MBK","Materials"
"METAL STORM LIMITED","MST","Capital Goods"
"METALIKO RESOURCES LIMITED","MKO","Materials"
"METALLICA MINERALS LIMITED","MLM","Materials"
"METALS AUSTRALIA LTD","MLS","Materials"
"METALS FINANCE LIMITED","MFC","Materials"
"METALS X LIMITED","MLX","Materials"
"METCASH LIMITED","MTS","Food & Staples Retailing"
"METEORIC RESOURCES NL","MEI","Materials"
"METGASCO LIMITED","MEL","Energy"
"METMINCO LIMITED","MNC","Materials"
"METROCOAL LIMITED","MTE","Energy"
"METROLAND AUSTRALIA LIMITED","MTD","Real Estate"
"MGM WIRELESS LIMITED","MWR","Software & Services"
"MHM METALS LIMITED","MHM","Materials"
"MICLYN EXPRESS OFFSHORE LIMITED","MIO","Energy"
"MIDAS RESOURCES LIMITED","MDS","Materials"
"MIDDLE ISLAND RESOURCES LIMITED","MDI","Materials"
"MIDWINTER RESOURCES NL","MWN","Materials"
"MIKOH CORPORATION LIMITED","MIK","Technology Hardware & Equipment"
"MIL RESOURCES LIMITED","MGK","Materials"
"MILLENNIUM MINERALS LIMITED","MOY","Materials"
"MILLEPEDE INTERNATIONAL LIMITED","MPD","Materials"
"MILTON CORPORATION LIMITED","MLT","Diversified Financials"
"MINARA RESOURCES LIMITED","MRE","Materials"
"MINBOS RESOURCES LIMITED","MNB","Materials"
"MINCOR RESOURCES NL","MCR","Materials"
"MINDAX LIMITED","MDX","Materials"
"MINDORO RESOURCES LIMITED","MDO","Materials"
"MINEMAKERS LIMITED","MAK","Materials"
"MINERAL COMMODITIES LTD","MRC","Materials"
"MINERAL DEPOSITS LIMITED","MDL","Materials"
"MINERAL RESOURCES LIMITED","MIN","Commercial & Professional Services"
"MINERALS CORPORATION LIMITED","MSC","Materials"
"MINING PROJECTS GROUP LIMITED","MPJ","Materials"
"MINOTAUR EXPLORATION LTD","MEP","Materials"
"MINT WIRELESS LIMITED","MNW","Telecommunication Services"
"MINTAILS LIMITED","MLI","Materials"
"MIRABELA NICKEL LIMITED","MBN","Materials"
"MIRRABOOKA INVESTMENTS LIMITED","MIR","Diversified Financials"
"MIRVAC GROUP","MGR","Real Estate"
"MIRVAC INDUSTRIAL TRUST","MIX","Real Estate"
"MISSION NEWENERGY LIMITED","MBT","Energy"
"MITHRIL RESOURCES LIMITED","MTH","Materials"
"MNET GROUP LIMITED.","MNZ","Telecommunication Services"
"MOBILARM LIMITED","MBO","Technology Hardware & Equipment"
"MOBILEACTIVE LIMITED","MBA","Software & Services"
"MOBIUS NCM-03 TRUST","MBS","GICS Sector Code Not Applicable"
"MOBIUS NCM-04 TRUST","MBB","GICS Sector Code Not Applicable"
"MOBY OIL & GAS LTD","MOG","Energy"
"MODENA RESOURCES LIMITED","MDA","Energy"
"MOKO.MOBI LIMITED","MKB","Telecommunication Services"
"MOLOPO ENERGY LIMITED","MPO","Energy"
"MOLY MINES LIMITED","MOL","Materials"
"MONADELPHOUS GROUP LIMITED","MND","Capital Goods"
"MONAX MINING LIMITED","MOX","Materials"
"MONEY3 CORPORATION LIMITED","MNY","Diversified Financials"
"MONITOR ENERGY LIMITED","MHL","Energy"
"MONTEC INTERNATIONAL LIMITED","MTI","Food Beverage & Tobacco"
"MONTERAY MINING GROUP LTD","MRY","Materials"
"MONTEZUMA MINING COMPANY LTD","MZM","Materials"
"MONTO MINERALS LTD","MOO","Materials"
"MOORE AUSTRALASIA (HOLDINGS) LIMITED","MOV","Technology Hardware & Equipment"
"MOOTER MEDIA LIMITED","MMZ","Software & Services"
"MORNING STAR GOLD N.L.","MCO","Materials"
"MORTGAGE CHOICE LIMITED","MOC","Banks"
"MOTHERCARE AUSTRALIA LIMITED","MLC","Consumer Durables & Apparel"
"MOTOPIA LIMITED","MOT","Media"
"MOUNT BURGESS MINING NL","MTB","Materials"
"MOUNT GIBSON IRON LIMITED","MGX","Materials"
"MOUNT MAGNET SOUTH NL","MUM","Materials"
"MOZAMBI COAL LIMITED","MOZ","Capital Goods"
"MT ISA METALS LIMITED","MET","Materials"
"MUI CORPORATION LIMITED","MUI","Media"
"MULTI CHANNEL SOLUTIONS LIMITED","MUT","Diversified Financials"
"MULTIPLEX EUROPEAN PROPERTY FUND","MUE","Real Estate"
"MULTIPLEX SITES TRUST","MXU","Real Estate"
"MULTISTACK INTERNATIONAL LIMITED","MSI","Capital Goods"
"MUNDO MINERALS LIMITED","MUN","Materials"
"MUNGANA GOLDMINES LIMITED","MUX","Materials"
"MURCHISON HOLDINGS LIMITED","MCH","Diversified Financials"
"MURCHISON METALS LTD","MMX","Materials"
"MUSGRAVE MINERALS LIMITED","MGV","Classification Pending"
"MUTINY GOLD LIMITED","MYG","Materials"
"MY ATM HOLDINGS LIMITED","MYA","Capital Goods"
"MY NET FONE LIMITED","MNF","Telecommunication Services"
"MYER HOLDINGS LIMITED","MYR","Retailing"
"MYSTATE LIMITED","MYS","Banks"
"NAGAMBIE MINING LIMITED","NAG","Materials"
"NAMIBIAN COPPER NL","NCO","Materials"
"NAMOI COTTON CO-OPERATIVE LIMITED","NAM","Food Beverage & Tobacco"
"NANOSONICS LIMITED","NAN","Health Care Equipment & Services"
"NARHEX LIFE SCIENCES LIMITED","NLS","Pharmaceuticals, Biotechnology & Life Sciences"
"NASDAQ 100 E-MINI","NDX","Classification Pending"
"NATIONAL AUSTRALIA BANK LIMITED","NAB","Banks"
"NATIONAL CAN INDUSTRIES LIMITED","NCI","Materials"
"NATIONAL HIRE GROUP LIMITED","NHR","Capital Goods"
"NATIONAL LEISURE & GAMING LIMITED","NLG","Consumer Services"
"NATIONAL RMBS TRUST 2006-1","NAA","GICS Sector Code Not Applicable"
"NATURAL FUEL LIMITED","NFL","Energy"
"NAVAHO GOLD LIMITED","NVG","Materials"
"NAVARRE MINERALS LIMITED","NML","Materials"
"NAVIGATOR RESOURCES LIMITED","NAV","Materials"
"NAVITAS LIMITED","NVT","Consumer Services"
"NCMN OPTIONS","NC9","Classification Pending"
"NEDERLANDSE WATERSCHAPSBANK N.V.","NWB","GICS Sector Code Not Applicable"
"NEMEX RESOURCES LIMITED","NXR","Classification Pending"
"NEO RESOURCES LIMITED","NER","Commercial & Professional Services"
"NEON ENERGY LIMITED","NEN","Energy"
"NEPTUNE MARINE SERVICES LIMITED","NMS","Energy"
"NETCOMM LIMITED.","NTC","Technology Hardware & Equipment"
"NEUREN PHARMACEUTICALS LIMITED","NEU","Pharmaceuticals, Biotechnology & Life Sciences"
"NEURODISCOVERY LIMITED","NDL","Pharmaceuticals, Biotechnology & Life Sciences"
"NEW AGE EXPLORATION LIMITED","NAE","Energy"
"NEW GLOBAL MINING LTD","NGO","GICS Sector Code Not Applicable"
"NEW GUINEA ENERGY LTD","NGE","Energy"
"NEW HOPE CORPORATION LIMITED","NHC","Energy"
"NEW HORIZON MINERALS LTD","NHO","Materials"
"NEW STANDARD ENERGY LIMITED","NSE","Energy"
"NEW ZEALAND OIL & GAS LIMITED","NZO","Energy"
"NEWCREST MINING LIMITED","NCM","Materials"
"NEWERA RESOURCES LIMITED","NRU","Energy"
"NEWHAVEN HOTELS LIMITED","NHH","Consumer Services"
"NEWLAND RESOURCES LIMITED","NRL","Materials"
"NEWPORT ENERGY LIMITED","NPE","GICS Sector Code Not Applicable"
"NEWS CORPORATION","NWS","Media"
"NEWSAT LIMITED","NWT","Telecommunication Services"
"NEX METALS EXPLORATION LIMITED","NME","Materials"
"NEXBIS LIMITED","NBS","Telecommunication Services"
"NEXTDC LIMITED","NXT","Telecommunication Services"
"NEXUS BONDS LIMITED","NXB","GICS Sector Code Not Applicable"
"NEXUS ENERGY LIMITED","NXS","Energy"
"NIB HOLDINGS LIMITED","NHF","Insurance"
"NICK SCALI LIMITED","NCK","Retailing"
"NICKELORE LIMITED","NIO","Materials"
"NIDO PETROLEUM LIMITED","NDO","Energy"
"NIKKEI 225 (OSE)","NKX","Classification Pending"
"NIMRODEL RESOURCES LIMITED","NMR","Materials"
"NKWE PLATINUM LIMITED","NKP","Materials"
"NOBLE MINERAL RESOURCES LIMITED","NMG","Materials"
"NOMAD BUILDING SOLUTIONS LIMITED","NOD","Capital Goods"
"NONI B LIMITED","NBL","Retailing"
"NORDIC INVESTMENT BANK","NIB","GICS Sector Code Not Applicable"
"NORFOLK GROUP LIMITED","NFK","Commercial & Professional Services"
"NORSEMAN GOLD PLC","NGX","Materials"
"NORTH AUSTRALIAN DIAMONDS LTD","NAD","Materials"
"NORTHERN CREST INVESTMENTS LIMITED","NOC","Diversified Financials"
"NORTHERN ENERGY CORPORATION LIMITED","NEC","Energy"
"NORTHERN IRON LIMITED","NFE","Materials"
"NORTHERN MINERALS LIMITED","NTU","Energy"
"NORTHERN MINING LIMITED","NMI","Materials"
"NORTHERN STAR RESOURCES LTD","NST","Materials"
"NORTHWEST RESOURCES LIMITED","NWR","Materials"
"NORTON GOLD FIELDS LIMITED","NGF","Materials"
"NORWEST ENERGY NL","NWE","Energy"
"NORWOOD ABBEY LIMITED","NAL","Health Care Equipment & Services"
"NOVARISE RENEWABLE RESOURCES INTERNATIONAL LIMITED","NOE","Materials"
"NOVOGEN LIMITED","NRT","Pharmaceuticals, Biotechnology & Life Sciences"
"NRW HOLDINGS LIMITED","NWH","Capital Goods"
"NRW.BANK","NRW","GICS Sector Code Not Applicable"
"NSL CONSOLIDATED LIMITED","NSL","Materials"
"NSX - ANGAS SECURITIES LIMITED","ASJ","Classification Pending"
"NSX - FIRST DEBENTURE LIMITED","FIR","Classification Pending"
"NSX - INOSITE LIMITED","IOS","Classification Pending"
"NSX - TIMAH RESOURCES LTD","TMH","Classification Pending"
"NSX LIMITED","NSX","Diversified Financials"
"NT RESOURCES LIMITED","NTR","Materials"
"NUCOAL RESOURCES NL","NCR","Materials"
"NUENERGY CAPITAL LIMITED","NGY","Materials"
"NUFARM FINANCE (NZ) LIMITED","NFN","GICS Sector Code Not Applicable"
"NUFARM LIMITED","NUF","Materials"
"NUPLEX INDUSTRIES LIMITED.","NPX","Materials"
"NUPOWER RESOURCES LIMITED","NUP","Energy"
"NUSEP HOLDINGS LTD","NSP","Pharmaceuticals, Biotechnology & Life Sciences"
"NYOTA MINERALS LIMITED","NYO","Materials"
"OAKAJEE CORPORATION LIMITED","OKJ","Materials"
"OAKLAND RESOURCES LIMITED","OKL","Materials"
"OAKS HOTELS & RESORTS LIMITED","OAK","Real Estate"
"OAKTON LIMITED","OKN","Software & Services"
"OBJ LIMITED","OBJ","Pharmaceuticals, Biotechnology & Life Sciences"
"OBJECTIVE CORPORATION LIMITED","OCL","Software & Services"
"OCEAN CAPITAL LIMITED","OCE","Consumer Services"
"OCEANAGOLD CORPORATION","OGC","Materials"
"OCEANIA CAPITAL PARTNERS LIMITED","OCP","Diversified Financials"
"OCTAGONAL RESOURCES LIMITED","ORS","Materials"
"OCTANEX N.L.","OXX","Energy"
"ODIN ENERGY LIMITED","ODN","Energy"
"ODYSSEY ENERGY LIMITED","ODY","Energy"
"ODYSSEY GAMING LIMITED","ODG","Consumer Services"
"OIL BASINS LIMITED","OBL","Energy"
"OIL SEARCH LIMITED","OSH","Energy"
"OILEX LTD","OEX","Energy"
"OKLO RESOURCES LIMITED","OKU","Energy"
"OLDFIELDS HOLDINGS LIMITED","OLH","Capital Goods"
"OLEA AUSTRALIS LIMITED","OLE","Food Beverage & Tobacco"
"OLYMPUS PACIFIC MINERALS INC","OYM","Materials"
"OM HOLDINGS LIMITED","OMH","Materials"
"OMI HOLDINGS LIMITED","OMI","Health Care Equipment & Services"
"OMNITECH HOLDINGS LIMITED","OHL","Technology Hardware & Equipment"
"ON Q GROUP LIMITED","ONQ","Software & Services"
"ONCARD INTERNATIONAL LIMITED","ONC","Diversified Financials"
"ONESTEEL LIMITED","OST","Materials"
"OOHMEDIA GROUP LIMITED","OOH","Media"
"OPTISCAN IMAGING LIMITED","OIL","Health Care Equipment & Services"
"ORBITAL CORPORATION LIMITED","OEC","Automobile & Components"
"ORCHID CAPITAL LIMITED","ORC","Diversified Financials"
"ORD RIVER RESOURCES LIMITED","ORD","Materials"
"ORH LIMITED","ORH","Materials"
"ORICA LIMITED","ORI","Materials"
"ORIENTAL TECHNOLOGIES INVESTMENT LIMITED","OTI","Capital Goods"
"ORIGIN ENERGY LIMITED","ORG","Energy"
"ORION EQUITIES LIMITED","OEQ","Diversified Financials"
"ORION GOLD NL","ORN","Materials"
"ORION METALS LIMITED","ORM","Materials"
"ORION PETROLEUM LIMITED","OIP","Energy"
"ORMIL ENERGY LIMITED","OMX","Energy"
"OROCOBRE LIMITED","ORE","Materials"
"OROTONGROUP LIMITED","ORL","Retailing"
"OROYA MINING LIMITED","ORO","Materials"
"ORPHEUS ENERGY LIMITED","OEG","Diversified Financials"
"ORREX RESOURCES LTD","ORX","Materials"
"OTTO ENERGY LIMITED","OEL","Energy"
"OUTBACK METALS LIMITED","OUM","Materials"
"OVERLAND RESOURCES LIMITED","OVR","Materials"
"OVERSEAS & GENERAL LIMITED","OGL","Materials"
"OXRN OPTIONS","OX9","GICS Sector Code Not Applicable"
"OZ BREWING LIMITED","OZB","Food Beverage & Tobacco"
"OZ MINERALS LIMITED","OZL","Materials"
"OZGROWTH LIMITED","OZG","Diversified Financials"
"OZL OPTIONS","OZ9","Classification Pending"
"OZTRADE PUBLISHING GROUP LIMITED","OZT","Classification Pending"
"PACIFIC BRANDS LIMITED","PBG","Retailing"
"PACIFIC ENERGY LIMITED","PEA","Utilities"
"PACIFIC ENVIRONMENT LIMITED","PEH","Commercial & Professional Services"
"PACIFIC MINING LIMITED","PFM","Materials"
"PACIFIC NIUGINI LIMITED","PNR","Materials"
"PACIFIC ORE LIMITED","PSF","Materials"
"PACIFIC STAR NETWORK LIMITED","PNW","Media"
"PACRIM ENERGY LIMITED","PRE","Energy"
"PADBURY MINING LIMITED","PDY","Materials"
"PALACE RESOURCES LIMITED","PXR","Energy"
"PALADIN ENERGY LTD","PDN","Energy"
"PALAMEDIA LIMITED","PMX","Media"
"PALLANE MEDICAL LIMITED","PNM","Pharmaceuticals, Biotechnology & Life Sciences"
"PAN ASIA CORPORATION LIMITED","PZC","Energy"
"PAN PACIFIC PETROLEUM NL","PPP","Energy"
"PANAUST LIMITED","PNA","Materials"
"PANAX GEOTHERMAL LIMITED","PAX","Energy"
"PANCONTINENTAL OIL & GAS NL","PCL","Energy"
"PANORAMA SYNERGY LTD","PSY","Software & Services"
"PANORAMIC RESOURCES LIMITED","PAN","Materials"
"PAPERLINX LIMITED","PPX","Materials"
"PAPERLINX SPS TRUST","PXU","GICS Sector Code Not Applicable"
"PAPILLON RESOURCES LIMITED","PIR","Materials"
"PAPYRUS AUSTRALIA LIMITED","PPY","Materials"
"PARADIGM METALS LIMITED","PDM","Materials"
"PARAGON CARE LIMITED","PGC","Materials"
"PARAMOUNT MINING CORPORATION LTD","PCP","Materials"
"PATRYS LIMITED","PAB","Pharmaceuticals, Biotechnology & Life Sciences"
"PATTIES FOODS LTD","PFL","Food Beverage & Tobacco"
"PAYCE CONSOLIDATED LIMITED","PAY","Real Estate"
"PAYNES FIND GOLD LIMITED","PNE","Materials"
"PBLDA OPTION BASKET","PB9","Classification Pending"
"PEAK OIL AND GAS LIMITED","PKO","Classification Pending"
"PEAK RESOURCES LIMITED","PEK","Materials"
"PEARL HEALTHCARE LIMITED","PHL","Health Care Equipment & Services"
"PEEL MINING LIMITED","PEX","Materials"
"PEET LIMITED","PPC","Real Estate"
"PEGASUS METALS LIMITED","PUN","Materials"
"PELICAN RESOURCES LIMITED","PEL","Materials"
"PENINSULA ENERGY LIMITED","PEN","Materials"
"PENRICE SODA HOLDINGS LIMITED","PSH","Materials"
"PENTAGON CAPITAL LIMITED","LSB","GICS Sector Code Not Applicable"
"PEPINNINI MINERALS LIMITED","PNN","Materials"
"PEPPER RESIDENTIAL SECURITIES TRUST NO.6","PRJ","GICS Sector Code Not Applicable"
"PERILYA LIMITED","PEM","Materials"
"PERPETUAL LIMITED","PPT","Diversified Financials"
"PERSEUS MINING LIMITED","PRU","Materials"
"PETERS MACGREGOR INVESTMENTS LIMITED","PET","Diversified Financials"
"PETRATHERM LTD","PTR","Utilities"
"PETSEC ENERGY LIMITED","PSA","Energy"
"PHARMANET GROUP LIMITED","PNO","Pharmaceuticals, Biotechnology & Life Sciences"
"PHARMAUST LIMITED","PAA","Pharmaceuticals, Biotechnology & Life Sciences"
"PHARMAXIS LTD","PXS","Pharmaceuticals, Biotechnology & Life Sciences"
"PHILEO AUSTRALIA LIMITED","PHI","Real Estate"
"PHOENIX COPPER LIMITED","PNX","Materials"
"PHOENIX GOLD LIMITED","PXG","Materials"
"PHOSLOCK WATER SOLUTIONS LIMITED","PHK","Commercial & Professional Services"
"PHOSPHAGENICS LIMITED","POH","Pharmaceuticals, Biotechnology & Life Sciences"
"PHOSPHATE AUSTRALIA LIMITED","POZ","Materials"
"PHOTO-ME AUSTRALIA LIMITED","PTO","Consumer Durables & Apparel"
"PHOTON GROUP LIMITED","PGA","Media"
"PHYLOGICA LIMITED","PYC","Pharmaceuticals, Biotechnology & Life Sciences"
"PIENETWORKS LIMITED","PIE","Technology Hardware & Equipment"
"PIKE RIVER COAL LIMITED","PRC","Materials"
"PILBARA MINERALS LIMITED","PLS","Materials"
"PIONEER RESOURCES LIMITED","PIO","Materials"
"PLAN B GROUP HOLDINGS LIMITED","PLB","Diversified Financials"
"PLANET GAS LIMITED","PGS","Energy"
"PLANET METALS LIMITED","PMQ","Materials"
"PLANET PLATINUM LIMITED","PPN","Consumer Services"
"PLATINA RESOURCES LIMITED","PGM","Materials"
"PLATINUM ASSET MANAGEMENT LIMITED","PTM","Diversified Financials"
"PLATINUM AUSTRALIA LIMITED","PLA","Materials"
"PLATINUM CAPITAL LIMITED","PMC","Diversified Financials"
"PLATSEARCH NL","PTS","Materials"
"PLENTEX LIMITED","PRM","Materials"
"PLUTON RESOURCES LIMITED","PLV","Materials"
"PLYMOUTH MINERALS LIMITED","PLH","Classification Pending"
"PMI GOLD CORPORATION","PVM","Materials"
"PMP LIMITED","PMP","Commercial & Professional Services"
"PO VALLEY ENERGY LIMITED","PVE","Energy"
"POLYMETALS MINING LIMITED","PLY","Classification Pending"
"PORT BOUVARD LIMITED","PBD","Real Estate"
"PORTLAND ORTHOPAEDICS LIMITED","PLD","Health Care Equipment & Services"
"POSEIDON NICKEL LIMITED","POS","Materials"
"POTASH WEST NL","PWN","Classification Pending"
"POWER RESOURCES LIMITED","PWW","Energy"
"POWERLAN LIMITED","PWR","Software & Services"
"PPK GROUP LIMITED","PPK","Real Estate"
"PRAEMIUM LIMITED","PPS","Software & Services"
"PRAIRIE DOWNS METALS LIMITED","PDZ","Materials"
"PRANA BIOTECHNOLOGY LIMITED","PBT","Pharmaceuticals, Biotechnology & Life Sciences"
"PREDICTIVE DISCOVERY LIMITED","PDI","Materials"
"PREFERRED CAPITAL LIMITED","PCA","Diversified Financials"
"PREMIER INVESTMENTS LIMITED","PMV","Retailing"
"PREMIUM INVESTORS LIMITED","PRV","Diversified Financials"
"PRIMA BIOMED LTD","PRR","Pharmaceuticals, Biotechnology & Life Sciences"
"PRIMARY HEALTH CARE LIMITED","PRY","Health Care Equipment & Services"
"PRIME CREDIT PROPERTY TRUST","PRP","Real Estate"
"PRIME FINANCIAL GROUP LIMITED","PFG","Diversified Financials"
"PRIME INFRASTRUCTURE GROUP.","PIH","Utilities"
"PRIME MEDIA GROUP LIMITED","PRT","Media"
"PRIME MINERALS LIMITED","PIM","Materials"
"PRIME RETIREMENT AND AGED CARE PROPERTY TRUST","PTN","Real Estate"
"PRIMEAG AUSTRALIA LIMITED","PAG","Food Beverage & Tobacco"
"PRINCE HILL WINES LIMITED","PHW","Food Beverage & Tobacco"
"PRO MEDICUS LIMITED","PME","Health Care Equipment & Services"
"PRO-PAC PACKAGING LIMITED","PPG","Materials"
"PROBIOMICS LIMITED","PCC","Pharmaceuticals, Biotechnology & Life Sciences"
"PROBIOTEC LIMITED","PBP","Pharmaceuticals, Biotechnology & Life Sciences"
"PROGEN PHARMACEUTICALS LIMITED","PGL","Pharmaceuticals, Biotechnology & Life Sciences"
"PROGRAMMED MAINTENANCE SERVICES LIMITED","PRG","Commercial & Professional Services"
"PROGRESS 2005-1 TRUST","POG","GICS Sector Code Not Applicable"
"PROGRESS 2005-2 TRUST","POI","GICS Sector Code Not Applicable"
"PROGRESS 2006-1 TRUST","POJ","GICS Sector Code Not Applicable"
"PROGRESS 2010-1 TRUST","POB","GICS Sector Code Not Applicable"
"PROMESA LIMITED","PRA","Energy"
"PROPHECY INTERNATIONAL HOLDINGS LIMITED","PRO","Software & Services"
"PROSPERITY RESOURCES LIMITED","PSP","Materials"
"PROTO RESOURCES & INVESTMENTS LTD","PRW","Materials"
"PROVINCE OF ONTARIO","PON","GICS Sector Code Not Applicable"
"PRYME OIL & GAS LIMITED","PYM","Energy"
"PSIVIDA CORP.","PVA","Pharmaceuticals, Biotechnology & Life Sciences"
"PTB GROUP LIMITED","PTB","Capital Goods"
"PUBLIC HOLDINGS (AUSTRALIA) LIMITED","PHA","Diversified Financials"
"PULSE HEALTH LIMITED","PHG","Health Care Equipment & Services"
"PUMA MASTERFUND H-1","PUH","GICS Sector Code Not Applicable"
"PUMA MASTERFUND P-11","PUP","GICS Sector Code Not Applicable"
"PUMA MASTERFUND P-12","PUC","GICS Sector Code Not Applicable"
"PUMA MASTERFUND P-13","PUI","GICS Sector Code Not Applicable"
"PUMA MASTERFUND P-16","PUB","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-2","PUM","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-3","PUF","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-4","PUA","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-5","PUE","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-6","PUD","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-7","PUS","GICS Sector Code Not Applicable"
"PUMA MASTERFUND S-8","PUG","GICS Sector Code Not Applicable"
"Q LIMITED","QXQ","Media"
"Q TECHNOLOGY GROUP LIMITED","QTG","Technology Hardware & Equipment"
"Q10 TRUST","QTT","GICS Sector Code Not Applicable"
"QANDA TECHNOLOGY LTD","QNA","Software & Services"
"QANTAS AIRWAYS LIMITED","QAN","Transportation"
"QBE INSURANCE GROUP LIMITED","QBE","Insurance"
"QMASTOR LIMITED","QML","Software & Services"
"QR NATIONAL LIMITED","QRN","Transportation"
"QRXPHARMA LTD","QRX","Pharmaceuticals, Biotechnology & Life Sciences"
"QUANTUM ENERGY LIMITED.","QTM","Consumer Durables & Apparel"
"QUANTUM RESOURCES LIMITED","QUR","Materials"
"QUAY MAGNESIUM LIMITED","QMG","Materials"
"QUBE LOGISTICS","QUB","Transportation"
"QUEBEC","QBC","GICS Sector Code Not Applicable"
"QUEENSLAND BAUXITE LIMITED","QBL","Materials"
"QUEENSLAND ELECTRICITY COMMISSION","XQA","GICS Sector Code Not Applicable"
"QUEENSLAND INDUSTRY DEVELOPMENT CORPORATION","QID","GICS Sector Code Not Applicable"
"QUEENSLAND MINING CORPORATION LIMITED","QMN","Materials"
"QUEENSLAND TREASURY CORPORATION","XQL","GICS Sector Code Not Applicable"
"QUEENSLAND TRUSTEES AND INVESTMENT LIMITED","QTI","Consumer Services"
"QUEST INVESTMENTS LIMITED","QST","Diversified Financials"
"QUEST MINERALS LIMITED","QNL","Materials"
"QUEST PETROLEUM NL","QPN","Energy"
"QUESTE COMMUNICATIONS LIMITED","QUE","Telecommunication Services"
"QUESTUS LIMITED","QSS","Diversified Financials"
"QUICKFLIX LIMITED","QFX","Retailing"
"QUICKSTEP HOLDINGS LIMITED","QHL","Capital Goods"
"QUOIN (INT) LIMITED.","QIL","Software & Services"
"RABINOV PROPERTY TRUST","RBV","Real Estate"
"RADAR IRON LIMITED","RAD","Materials"
"RAFFLES CAPITAL LIMITED","RAF","Real Estate"
"RAISAMA LIMITED","RAI","Energy"
"RAM RESOURCES LIMITED","RMR","Materials"
"RAMELIUS RESOURCES LIMITED","RMS","Materials"
"RAMS MORTGAGE SECURITIES TRUST SERIES 2006-1","RMM","GICS Sector Code Not Applicable"
"RAMS MORTGAGE SECURITIES TRUST SERIES 2007-1HE","RMB","GICS Sector Code Not Applicable"
"RAMS MORTGAGE SECURITIES TRUST SERIES 2007-2H","RMH","GICS Sector Code Not Applicable"
"RAMS MORTGAGE SECURITIES TRUST SERIES 2007-3","RMF","GICS Sector Code Not Applicable"
"RAMSAY HEALTH CARE LIMITED","RHC","Health Care Equipment & Services"
"RAND MINING LIMITED","RND","Materials"
"RANGE RESOURCES LIMITED","RRS","Energy"
"RANGE RIVER GOLD LIMITED","RNG","Materials"
"RAPTIS GROUP LIMITED","RPG","Real Estate"
"RAWSON RESOURCES LIMITED","RAW","Energy"
"RAZOR RISK TECHNOLOGIES LIMITED","RZR","Software & Services"
"RCG CORPORATION LIMITED","RCG","Retailing"
"RCL GROUP","RLG","Real Estate"
"RCR TOMLINSON LIMITED","RCR","Capital Goods"
"REA GROUP LTD","REA","Media"
"REAL ESTATE CAPITAL PARTNERS USA PROPERTY TRUST","RCU","Real Estate"
"REALM RESOURCES LIMITED","RRP","Materials"
"RECKON LIMITED","RKN","Software & Services"
"RECLAIM INDUSTRIES LIMITED","RCM","Commercial & Professional Services"
"RECTIFIER TECHNOLOGIES LTD","RFT","Capital Goods"
"RED 5 LIMITED","RED","Materials"
"RED EMPEROR RESOURCES NL","RMP","Materials"
"RED FORK ENERGY LIMITED","RFE","Energy"
"RED HILL IRON LIMITED","RHI","Materials"
"RED METAL LIMITED","RDM","Materials"
"RED OCTOBER RESOURCES LIMITED","ROS","Classification Pending"
"RED RIVER RESOURCES LIMITED","RVR","Materials"
"RED SKY ENERGY LIMITED.","ROG","Energy"
"REDBANK COPPER LIMITED","RCP","Materials"
"REDCAPE PROPERTY GROUP","RPF","Diversified Financials"
"REDFLEX HOLDINGS LIMITED","RDF","Software & Services"
"REDFLOW LIMITED","RFX","Capital Goods"
"REDHILL EDUCATION LIMITED","RDH","Consumer Services"
"REDISLAND AUSTRALIA LIMITED","RLA","Food & Staples Retailing"
"REDSTONE RESOURCES LIMITED","RDS","Materials"
"REECE AUSTRALIA LIMITED","REH","Capital Goods"
"REED RESOURCES LTD","RDR","Materials"
"REEDY LAGOON CORPORATION LIMITED","RLC","Materials"
"REEF CASINO TRUST","RCT","Consumer Services"
"REELTIME MEDIA LIMITED","RMA","Media"
"REFRESH GROUP LIMITED","RGP","Food Beverage & Tobacco"
"REGAL RESOURCES LIMITED","RER","Materials"
"REGALPOINT RESOURCES LIMITED","RGU","Classification Pending"
"REGIONAL EXPRESS HOLDINGS LIMITED","REX","Transportation"
"REGIS RESOURCES LIMITED","RRL","Materials"
"RENAISSANCE MINERALS LIMITED","RNS","Materials"
"RENAISSANCE URANIUM LIMITED","RNU","Materials"
"RENISON CONSOLIDATED MINES NL","RSN","Materials"
"REPUBLIC GOLD LIMITED","RAU","Materials"
"REPUBLIC OF AUSTRIA","ROA","GICS Sector Code Not Applicable"
"RESIMAC TRIOMPHE TRUST","RTT","GICS Sector Code Not Applicable"
"RESMED INC","RMD","Health Care Equipment & Services"
"RESOLUTE MINING LIMITED","RSG","Materials"
"RESONANCE HEALTH LIMITED","RHT","Health Care Equipment & Services"
"RESOURCE AND INVESTMENT NL","RNI","Materials"
"RESOURCE BASE LIMITED","RBX","Materials"
"RESOURCE DEVELOPMENT GROUP LIMITED","RDG","Classification Pending"
